Date,Open,High,Low,Close,Adj Close,Volume,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,RSI_14,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,STOCH_k,STOCH_d,ticker
2019-07-03,64.68000030517578,67.4800033569336,64.5199966430664,67.23999786376953,67.23999786376953,1564100,65.30599899291992,66.575,,,,,58.16994332307931,,,,,,,,,CRWD
2019-07-05,67.1500015258789,67.25,64.83999633789062,67.20999908447266,67.20999908447266,804900,66.09199905395508,65.81100006103516,,,,,58.134967892934256,,,,,,,,,CRWD
2019-07-08,68.26000213623047,71.71499633789062,66.9000015258789,66.91000366210938,66.91000366210938,4567200,65.81599960327148,65.27900009155273,,,,,57.760948202814475,,,,,,,31.954893430922912,28.86102541327665,CRWD
2019-07-09,67.41999816894531,69.19999694824219,66.87999725341797,68.44999694824219,68.44999694824219,1782700,66.86599884033203,65.32699966430664,,,,,59.21166258098943,,,,,,,34.12102108217468,31.250747494348857,CRWD
2019-07-10,70.0,74.5,69.5,74.33999633789062,74.33999633789062,2719300,68.82999877929687,66.60899925231934,67.80550003051758,,,,64.26667564431423,,,,77.91698915075396,67.80550003051758,57.694010910281186,49.05606728524282,38.37732726611347,CRWD
2019-07-11,74.5,74.9800033569336,70.5,70.87999725341797,70.87999725341797,2351800,69.55799865722656,67.43199882507324,68.44949989318847,,,,59.59431328998613,,,,77.5733263602585,68.44949989318847,59.32567342611844,62.217481587537144,48.46485665165155,CRWD
2019-07-12,71.5999984741211,75.19999694824219,70.5,73.5,73.5,1838300,70.81599884033203,68.45399894714356,68.74650001525879,,,,61.85577835898394,,,,78.11851369943028,68.74650001525879,59.3744863310873,78.47928034956611,63.250943074115355,CRWD
2019-07-15,74.0,74.29499816894531,71.4000015258789,71.5999984741211,71.5999984741211,1325100,71.75399780273438,68.78499870300293,69.11849975585938,,,,59.26527258558095,,,,78.32189077220359,69.11849975585938,59.91510873951516,77.51172366689777,72.73616186800034,CRWD
2019-07-16,71.93000030517578,73.08699798583984,69.0,69.54000091552734,69.54000091552734,1582300,71.97199859619141,69.41899871826172,69.09499969482422,,,,56.50235289869205,,,,78.29156288630645,69.09499969482422,59.898436503342,73.41086922113622,76.46729107920002,CRWD
2019-07-17,70.0,71.55999755859375,69.58999633789062,71.0,71.0,1037000,71.30399932861329,70.06699905395507,68.81999969482422,,,,57.99693414026043,,,,77.42425874854527,68.81999969482422,60.21574064110317,67.063303934048,72.66196560736064,CRWD
2019-07-18,71.0,74.19000244140625,70.1500015258789,72.75,72.75,2779900,71.6779998779297,70.61799926757813,68.59649963378907,,,,59.78078090179048,,,,76.52180342021836,68.59649963378907,60.67119584735977,69.55759989751247,70.01059101756556,CRWD
2019-07-19,85.16000366210938,85.8499984741211,80.75,83.5199966430664,83.5199966430664,13669000,73.68199920654297,72.2489990234375,69.02999954223633,,,,68.61488448224215,,,,78.96879496586172,69.02999954223633,59.09120411861093,80.33586300321495,72.31892227825847,CRWD
2019-07-22,82.2699966430664,88.5,82.08000183105469,87.68000030517578,87.68000030517578,5357700,76.8979995727539,74.32599868774415,69.80249938964843,,,,71.2423946255479,,,,82.60519954330287,69.80249938964843,56.99979923599398,89.70168556995414,79.86504949022718,CRWD
2019-07-23,88.31999969482422,89.44000244140625,84.48999786376953,86.73999786376953,86.73999786376953,2529800,80.33799896240234,76.15499877929688,70.74099922180176,,,,69.81999883294331,,,,85.47497914879044,70.74099922180176,56.00701929481308,92.14892495919884,87.39549117745595,CRWD
2019-07-24,86.79000091552734,87.8499984741211,85.5,87.45999908447266,87.45999908447266,1250700,83.62999877929687,77.46699905395508,72.0379991531372,,,,70.30898428632715,,,,87.82599955982862,72.0379991531372,56.24999874644579,92.68480707687566,91.51180586867618,CRWD
2019-07-25,87.5,93.33899688720703,87.0,92.27999877929688,92.27999877929688,3270400,87.53599853515625,79.60699920654297,73.51949901580811,,,,73.41441196492778,,,,90.97809000570533,73.51949901580811,56.06090802591089,92.37136977556236,92.40170060387892,CRWD
2019-07-26,93.04000091552734,95.5,91.91000366210938,92.87999725341797,92.87999725341797,2053000,89.40799865722656,81.54499893188476,74.99949893951415,,,,73.78201867741986,,,,93.70877753701339,74.99949893951415,56.29022034201492,92.93144998251039,92.66254227831611,CRWD
2019-07-29,93.69000244140625,93.9000015258789,82.6500015258789,87.2300033569336,87.2300033569336,3317800,89.31799926757813,83.10799942016601,75.94649906158448,,,,64.70840337266249,,,,95.11322657642532,75.94649906158448,56.77977154674363,85.21186919409372,90.17156298405547,CRWD
2019-07-30,86.0,96.19000244140625,84.0,94.0,94.0,3127200,90.76999969482422,85.55399932861329,77.4864990234375,,,,69.54186518580983,6.417826182964475,4.334929956635008,2.082896226329467,97.24929689087847,77.4864990234375,57.72370115599654,83.8611930970359,87.33483742454665,CRWD
2019-07-31,93.94999694824219,94.8010025024414,86.81700134277344,89.06999969482422,89.06999969482422,2476000,91.09199981689453,87.3609992980957,78.7139991760254,,,,62.797059120728974,6.29699269189355,4.7273425036867165,1.5696501882068334,98.1498066924546,78.7139991760254,59.27819165959619,78.18397329512244,82.41901186208399,CRWD
2019-08-01,90.06999969482422,94.31999969482422,89.43900299072266,91.52999877929688,91.52999877929688,2238200,90.94199981689454,89.23899917602539,79.92849922180176,,,,64.6399865595978,6.3268012205350175,5.047234247056377,1.2795669734786408,99.38023437099623,79.92849922180176,60.47676407260728,82.87359618030847,81.63958752415557,CRWD
2019-08-02,91.54000091552734,92.77999877929688,86.91000366210938,88.01000213623047,88.01000213623047,1801000,89.96800079345704,89.6879997253418,80.96849937438965,,,,60.055646771066385,5.997257729048997,5.2372389434549005,0.7600187855940961,99.80340547363545,80.96849937438965,62.13359327514385,75.53021340977504,78.86259429506863,CRWD
2019-08-05,83.33999633789062,86.91999816894531,82.25,85.4800033569336,85.4800033569336,2196400,89.61800079345703,89.46800003051757,81.89699935913086,,,,56.93041222358603,5.468900301997252,5.283571215163371,0.18532908683388083,99.66910424795077,81.89699935913086,64.12489447031095,70.83786686509332,76.41389215172559,CRWD
2019-08-06,87.19999694824219,89.76000213623047,82.70999908447266,85.23999786376953,85.23999786376953,1357400,87.86600036621094,89.31800003051758,82.73649940490722,,,,56.62935025277554,4.973475665370998,5.221552105204896,-0.24807643983389838,99.44276840503107,82.73649940490722,66.03023040478337,62.53385303226978,69.63397776904603,CRWD
2019-08-07,83.69000244140625,86.44999694824219,82.80000305175781,84.22000122070312,84.22000122070312,990400,86.89600067138672,88.99400024414062,83.23049964904786,,,,55.291124935444046,4.4472774210987325,5.066697168383664,-0.6194197472849314,99.49282364398348,83.23049964904786,66.96817565411223,46.72008168578282,60.030600527715286,CRWD
2019-08-08,85.48999786376953,91.86000061035156,85.48999786376953,91.6500015258789,91.6500015258789,1692300,86.92000122070313,88.93100051879883,84.2689998626709,,,,62.28308037690851,4.577039192282939,4.968765573163519,-0.39172638088057976,99.88373237486533,84.2689998626709,68.65426735047646,49.41587443465237,52.88993638423497,CRWD
2019-08-09,90.25,98.0,90.0,94.9000015258789,94.9000015258789,3062200,88.29800109863281,89.13300094604492,85.33899993896485,,,,64.87099514694312,4.885803666090695,4.952173191748954,-0.06636952565825904,100.78728911409645,85.33899993896485,69.89071076383324,56.87193355152913,51.00262989065476,CRWD
2019-08-12,94.25,98.19999694824219,91.52999877929688,93.01000213623047,93.01000213623047,1895600,89.80400085449219,89.71100082397462,86.40950012207031,,,,62.1982656055996,4.921265297779058,4.945991612954975,-0.024726315175916724,100.83456783637479,86.40950012207031,71.98443240776584,71.86751479522333,59.38510759380159,CRWD
2019-08-13,92.83999633789062,100.5,92.83999633789062,99.6500015258789,99.6500015258789,3024600,92.68600158691406,90.2760009765625,87.9150001525879,,,,67.29619480590765,5.422652393030745,5.041323768970129,0.3813286240606164,101.225245529126,87.9150001525879,74.60475477604979,81.04026182259065,69.92657005644769,CRWD
2019-08-14,96.5199966430664,97.7300033569336,91.5999984741211,94.0199966430664,94.0199966430664,2822900,94.64600067138672,90.77100067138672,89.06599998474121,,,,59.917777946076356,5.304563233211198,5.093971661818342,0.21059157139285567,100.11562350441513,89.06599998474121,78.0163764650673,75.76548258432213,76.22441973404534,CRWD
2019-08-15,95.98999786376953,97.13999938964844,91.37000274658203,93.66000366210938,93.66000366210938,1513100,95.04800109863281,90.98400115966797,90.11150016784669,,,,59.46879303191769,5.122874984350744,5.099752326324823,0.023122658025921616,98.40007665914789,90.11150016784669,81.82292367654549,74.11872480557933,76.97482307083068,CRWD
2019-08-16,95.0,98.0999984741211,93.4000015258789,96.05000305175781,96.05000305175781,1517800,95.27800140380859,91.7880012512207,90.73800048828124,,,,61.52984267534426,5.112801521490709,5.1023621653580005,0.010439356132708966,98.83084110225265,90.73800048828124,82.64515987430984,67.54338512681936,72.47586417224026,CRWD
2019-08-19,98.80000305175781,101.4800033569336,95.5999984741211,99.38999938964844,99.38999938964844,2782700,96.55400085449219,93.17900085449219,91.32350044250488,,,,64.26466816530314,5.313082117184351,5.1445061557232705,0.16857596146108023,100.11121757447033,91.32350044250488,82.53578331053943,75.75618987295492,72.47276660178453,CRWD
2019-08-20,99.2300033569336,101.87999725341797,97.26000213623047,99.16000366210938,99.16000366210938,1438800,96.45600128173828,94.57100143432618,91.94450073242187,,,,63.9276503489888,5.391101931930564,5.193825310964729,0.19727662096583476,101.09665153512663,91.94450073242187,82.79234992971712,83.63056332761202,75.64337944246209,CRWD
2019-08-21,100.58999633789062,100.95999908447266,96.2699966430664,96.58000183105469,96.58000183105469,1783900,96.96800231933594,95.80700149536133,92.40050086975097,79.57580017089843,,,60.118949166242345,5.184979396483143,5.192056128068412,-0.007076731585268448,101.52220810554132,92.40050086975097,83.27879363396062,82.7585879569857,80.7151137191842,CRWD
2019-08-22,96.29000091552734,96.58000183105469,92.80000305175781,92.97000122070312,92.97000122070312,1764000,96.83000183105469,95.93900146484376,92.43500099182128,80.2752001953125,,,55.166337722682194,4.6764220405748205,5.088929310569694,-0.4125072699948733,101.55984311872747,92.43500099182128,83.3101588649151,71.25150719105191,79.21355282521654,CRWD
2019-08-23,91.37000274658203,91.55999755859375,86.0,88.43000030517578,88.43000030517578,3041000,95.30600128173828,95.29200134277343,92.21250114440917,80.69260025024414,,,49.629106250122845,3.8625217936464793,4.843647807185051,-0.9811260135385718,101.49868016906774,92.21250114440917,82.92632211975061,52.48304380289278,68.83104631697678,CRWD
2019-08-26,90.23999786376953,90.83999633789062,86.12999725341797,88.87999725341797,88.87999725341797,1462400,93.2040008544922,94.87900085449219,92.2950008392334,81.18700012207032,,,50.16306555207108,3.2167305100877854,4.518264347765598,-1.3015338376778125,101.43075235050347,92.2950008392334,83.15924932796332,38.771469942984005,54.16867364564288,CRWD
2019-08-27,89.27999877929688,89.94999694824219,83.23400115966797,84.08000183105469,84.08000183105469,1821600,90.18800048828125,93.32200088500977,91.79900093078614,81.4684001159668,,,44.71773513782023,2.291205162950561,4.072852510802591,-1.7816473478520294,101.5659722808097,91.79900093078614,82.03202958076257,22.08042543234151,37.77831305940608,CRWD
2019-08-28,84.0,87.52400207519531,82.61399841308594,86.98999786376953,86.98999786376953,1919300,88.26999969482422,92.61900100708007,91.6950008392334,81.67820007324218,,,48.37641638463474,1.7721043019861042,3.6127028690392935,-1.8405985670531892,101.61902612268328,91.6950008392334,81.77097555578352,19.705521769142948,26.852472381489473,CRWD
2019-08-29,88.30000305175781,89.34600067138672,83.29000091552734,83.81999969482422,83.81999969482422,1787000,86.43999938964843,91.63500061035157,91.30950088500977,81.8102000427246,,,44.891039795662714,1.0923290806082235,3.1086281113530796,-2.016299030744856,101.81138264194541,91.30950088500977,80.80761912807412,11.170165707070874,17.652037636185096,CRWD
2019-08-30,84.0199966430664,84.94000244140625,78.88999938964844,81.27999877929688,81.27999877929688,1907300,85.00999908447265,90.15800018310547,90.97300071716309,81.93880004882813,,,42.26354717043384,0.34467230614635014,2.5558369503117335,-2.2111646441653834,102.27686886412383,90.97300071716309,79.66913257020235,13.123049668101748,14.66624571477184,CRWD
2019-09-03,80.8499984741211,83.80000305175781,80.25199890136719,83.76000213623047,83.76000213623047,1827700,83.98600006103516,88.59500045776367,90.88700065612792,82.16940002441406,,,45.61086587703155,-0.047191534900548504,2.035231253269277,-2.0824227881698256,102.38129127137267,90.88700065612792,79.39271004088317,12.612899598346539,12.30203832450637,CRWD
2019-09-04,85.0,87.7699966430664,82.88999938964844,85.30999755859375,85.30999755859375,2393100,84.23199920654297,87.2099998474121,90.89050064086913,82.51619995117187,,,47.6535310659613,-0.23002321103194845,1.582180360409032,-1.8122035714409805,102.37795172240726,90.89050064086913,79.40304955933101,19.834713029319037,15.19022076525576,CRWD
2019-09-05,86.25,87.19000244140625,82.5,86.8499984741211,86.8499984741211,3918600,84.20399932861328,86.23699951171875,91.02200050354004,83.02279991149902,,,49.67579220647245,-0.24779697871639428,1.216184892583947,-1.4639818713003412,102.2584760427919,91.02200050354004,79.78552496428819,27.910688398883426,20.11943367551632,CRWD
2019-09-06,79.69999694824219,81.5,75.30500030517578,75.9800033569336,75.9800033569336,8672300,82.63600006103516,84.53799972534179,90.23850059509277,83.28939994812012,,,38.39945691512026,-1.1260205156953447,0.7477438109280885,-1.8737643266234332,103.2375910514652,90.23850059509277,77.23941013872034,21.696307048344135,23.14723615884885,CRWD
2019-09-09,76.1050033569336,76.11799621582031,64.33999633789062,67.0999984741211,67.0999984741211,8598200,79.8,82.40499954223633,88.84850044250489,83.36579994201661,,,32.00738181928326,-2.5096317046559733,0.09626870781127606,-2.6059004124672493,105.09596451820201,88.84850044250489,72.60103636680776,14.838634953835383,21.4818768003543,CRWD
2019-09-10,65.69999694824219,71.80000305175781,65.69999694824219,71.6500015258789,71.6500015258789,4672500,77.37799987792968,80.68199996948242,87.7805004119873,83.43299995422363,,,37.72739448322861,-3.202094567038671,-0.5634039471587133,-2.6386906198799576,105.53188476245387,87.7805004119873,70.02911606152074,9.951312788342966,15.495418263507482,CRWD
2019-09-11,69.20999908447266,70.93000030517578,67.19999694824219,69.11000061035156,69.11000061035156,3114000,74.13800048828125,79.18499984741212,86.25350036621094,83.55119995117188,,,35.91116154843449,-3.9107525001493713,-1.232873657756845,-2.677878842392526,104.89016399006879,86.25350036621094,67.6168367423531,14.036413831811068,12.942120524663125,CRWD
2019-09-12,69.68000030517578,72.4000015258789,69.05999755859375,69.66000366210938,69.66000366210938,2923500,70.7000015258789,77.45200042724609,85.03550071716309,83.65400009155273,,,36.622644919158795,-4.377526962131213,-1.8618043186317188,-2.515722643499495,104.64152714116412,85.03550071716309,65.42947429316206,18.10051897503882,14.029415198397606,CRWD
2019-09-13,69.86000061035156,70.30999755859375,64.70999908447266,64.86000061035156,64.86000061035156,4166300,68.4760009765625,75.55600051879883,83.59550056457519,83.60640014648438,,,33.16252578767042,-5.076253328643162,-2.5046941206340074,-2.5715592080091545,104.63440788133794,83.59550056457519,62.556593247812444,12.100685001264246,14.745872602704699,CRWD
2019-09-16,63.709999084472656,68.86000061035156,63.5,67.86000061035156,67.86000061035156,2804500,68.6280014038086,74.2140007019043,82.18600044250488,83.61940017700195,,,37.15875638935584,-5.326523235982805,-3.069059943703767,-2.257463292279038,103.47419256931764,82.18600044250488,60.897808315692124,12.663565023114154,14.28825633313906,CRWD
2019-09-17,68.63999938964844,71.33399963378906,68.12999725341797,71.04000091552734,71.04000091552734,2810500,68.50600128173828,72.94200057983399,80.76850051879883,83.70200012207032,,,41.17381410826357,-5.208227290198039,-3.4968934130026215,-1.7113338771954174,101.0367279950651,80.76850051879883,60.500273042532555,15.873003969864696,13.545751331414351,CRWD
2019-09-18,70.12000274658203,71.87899780273438,68.80000305175781,70.8499984741211,70.8499984741211,1999200,68.85400085449218,71.49600067138672,79.35300025939941,83.75000015258789,,,41.0052352791308,-5.071349153752948,-3.811784561152687,-1.259564592600261,98.18946330531688,79.35300025939941,60.516537213481946,24.69813142185178,17.74490013827686,CRWD
2019-09-19,71.5,71.87000274658203,67.63999938964844,68.93000030517578,68.93000030517578,1684000,68.70800018310547,69.7040008544922,77.97050018310547,83.64180023193359,,,39.256130837464546,-5.059477542906961,-4.061323157503542,-0.9981543854034198,95.56427701514428,77.97050018310547,60.37672335106666,26.661254277288776,22.41079655633507,CRWD
2019-09-20,68.94999694824219,69.45800018310547,66.19000244140625,66.97000122070312,66.97000122070312,3357500,69.13000030517578,68.80300064086914,76.67050018310547,83.5636003112793,,,37.497717362630155,-5.1488717628812,-4.278832878579073,-0.8700388843021267,93.46294409173805,76.67050018310547,59.878056274472904,21.702820322824255,24.354068673988255,CRWD
2019-09-23,67.12000274658203,68.56999969482422,66.54000091552734,66.91000366210938,66.91000366210938,825900,68.94000091552735,68.78400115966797,75.59450035095215,83.43180038452148,,,37.442428213059515,-5.165019498157591,-4.456070202494777,-0.7089492956628138,91.9881381324966,75.59450035095215,59.2008625694077,16.90702773061581,21.75703411024293,CRWD
2019-09-24,67.0199966430664,67.37000274658203,62.0,62.52000045776367,62.52000045776367,2605700,67.2360008239746,67.87100105285644,74.27650051116943,83.25020042419433,,,33.544994434141685,-5.469009922459762,-4.658658146487774,-0.8103517759719878,90.42241297544734,74.27650051116943,58.130588046891525,10.137363773599184,16.249070609013067,CRWD
2019-09-25,62.0,63.38999938964844,60.11000061035156,62.02000045776367,62.02000045776367,2463400,65.47000122070312,67.16200103759766,73.17350044250489,83.09980041503906,,,33.122109149053834,-5.684740198793833,-4.863874556948986,-0.820865641844847,89.50282020127773,73.17350044250489,56.84418068373205,8.348001170201933,11.797464224805628,CRWD
2019-09-26,62.04999923706055,62.36000061035156,57.65999984741211,58.29999923706055,58.29999923706055,2885100,63.34400100708008,66.02600059509277,71.73900051116944,82.84580039978027,,,30.08346103507818,-6.085728516105462,-5.108245348780281,-0.9774831673251807,88.00186037638237,71.73900051116944,55.476140645956505,4.820349090602739,7.768571344801271,CRWD
2019-09-27,58.27000045776367,58.33000183105469,52.84000015258789,53.459999084472656,53.459999084472656,4449400,60.64200057983398,64.88600044250488,70.22100048065185,82.46000038146973,,,26.656895992162706,-6.716636998922368,-5.429923678808699,-1.2867133201136696,87.3352514137572,70.22100048065185,53.1067495475465,5.188820962697878,6.119057074500836,CRWD
2019-09-30,53.5,58.650001525878906,51.61000061035156,58.310001373291016,58.310001373291016,4020800,58.922000122070315,63.931000518798825,69.07250061035157,81.95580047607422,,,34.68520368682596,-6.747500875537888,-5.6934391181545365,-1.0540617573833515,86.14691036489928,69.07250061035157,51.99809085580385,12.954697186548332,7.654622413282969,CRWD
2019-10-01,58.29999923706055,59.5099983215332,55.650001525878906,57.88999938964844,57.88999938964844,2835200,57.99599990844727,62.61600036621094,67.77900047302246,81.36000045776368,,,34.334700422763085,-6.728291810321672,-5.900409656587963,-0.8278821537337082,84.11019836358706,67.77900047302246,51.44780258245787,21.86786198356545,13.337126710937207,CRWD
2019-10-02,56.80500030517578,57.65999984741211,54.06999969482422,56.630001068115234,56.630001068115234,1561000,56.918000030517575,61.19400062561035,66.34500064849854,80.75780052185058,,,33.24919436211546,-6.737078969373478,-6.067743519145067,-0.6693354502284112,81.24048547904718,66.34500064849854,51.44951581794991,29.06691618773496,21.29649178594957,CRWD
2019-10-03,59.47999954223633,62.400001525878906,56.75400161743164,62.13999938964844,62.13999938964844,5072300,57.68600006103516,60.51500053405762,65.1095006942749,80.2514005279541,,,41.89973562502114,-6.227643641335931,-6.09972354358324,-0.12792009775269086,76.73770123181245,65.1095006942749,53.48130015673734,35.641656957096096,28.85881170946549,CRWD
2019-10-04,62.0,64.45999908447266,61.54999923706055,63.84000015258789,63.84000015258789,2153900,59.762000274658206,60.20200042724609,64.50250053405762,79.68260055541992,,,44.29822679585836,-5.621930504190715,-6.004164935704734,0.3822344315140196,75.01106902174746,64.50250053405762,53.99393204636777,45.68553394727843,36.79803569736982,CRWD
2019-10-07,63.36000061035156,69.69999694824219,62.720001220703125,68.77999877929688,68.77999877929688,3614300,61.85599975585937,60.388999938964844,64.58650054931641,79.2006005859375,,,50.67095139030964,-4.6892273808871465,-5.741177424741217,1.0519500438540703,75.20308129775381,64.58650054931641,53.96991980087901,65.66678510943537,48.99799200460328,CRWD
2019-10-08,67.4000015258789,68.43000030517578,64.4800033569336,65.30000305175781,65.30000305175781,2760000,63.33800048828125,60.667000198364256,64.26900062561035,78.76200057983398,,,46.624220885790976,-4.18264507871924,-5.4294709555368215,1.2468258768175815,74.38985878768823,64.26900062561035,54.148142463532466,70.87355768782152,60.74195891484509,CRWD
2019-10-09,66.3499984741211,66.43000030517578,62.5,63.08000183105469,63.08000183105469,2196600,64.62800064086915,60.77300033569336,63.96750068664551,78.14360061645507,,,44.19918234239405,-3.9151787561227636,-5.12661251565401,1.2114337595312463,73.8500028263039,63.96750068664551,54.08499854698711,71.89581163749925,69.47871814491869,CRWD
2019-10-10,62.599998474121094,63.61000061035156,60.400001525878906,61.40999984741211,61.40999984741211,2288300,64.48200073242188,61.08400039672851,63.55500049591065,77.59040061950684,,,42.41209712476088,-3.7942274792095745,-4.860135508365123,1.0659080291555485,73.13677835778626,63.55500049591065,53.97322263403504,61.71679121880859,68.16205351470977,CRWD
2019-10-11,58.77000045776367,61.47999954223633,57.27000045776367,60.27000045776367,60.27000045776367,3331600,63.768000793457034,61.76500053405762,63.32550048828125,76.96520065307617,,,41.18784076861537,-3.7471661454266396,-4.637541635777426,0.8903754903507863,72.9907695466526,63.32550048828125,53.6602314299099,55.15018677751294,62.920929877940246,CRWD
2019-10-14,55.79999923706055,57.849998474121094,53.20000076293945,54.52000045776367,54.52000045776367,4445400,60.91600112915039,61.38600044250488,62.65850048065185,76.29540061950684,,,35.60515248118067,-4.126281440663071,-4.535289596754555,0.4090081560914838,72.80901267541718,62.65850048065185,52.507988285886526,39.377194136710024,52.081390711010506,CRWD
2019-10-15,55.0099983215332,56.40999984741211,54.029998779296875,55.209999084472656,55.209999084472656,1980300,58.89800033569336,61.1180004119873,61.86700038909912,75.69000053405762,,,36.71368698246957,-4.321243317812694,-4.492480340966183,0.17123702315348854,71.74491175427039,61.86700038909912,51.989089023927846,27.9528307350931,40.82673721643868,CRWD
2019-10-16,53.56999969482422,55.77000045776367,51.79999923706055,52.029998779296875,52.029998779296875,2589100,56.6879997253418,60.65800018310547,60.92600040435791,75.02580055236817,,,33.8237800590086,-4.678421527185385,-4.529668578210023,-0.1487529489753623,70.78732274308088,60.92600040435791,51.06467806563494,12.769482022066923,26.699835631290004,CRWD
2019-10-17,51.7599983215332,53.150001525878906,50.33000183105469,50.439998626708984,50.439998626708984,2781000,54.49399948120117,59.488000106811526,60.00150032043457,74.35020050048828,,,32.44845740193845,-5.031784278584844,-4.630091718284987,-0.4016925602998569,70.15065400048154,60.00150032043457,49.85234664038761,7.596693417225325,16.106335391461773,CRWD
2019-10-18,50.0,50.31999969482422,46.459999084472656,47.040000915527344,47.040000915527344,3669100,51.847999572753906,57.80800018310547,59.005000305175784,73.45800048828124,,,29.6702199361137,-5.522518054748936,-4.808576985577777,-0.7139410691711587,70.09199104679912,59.005000305175784,47.91800956355245,1.7950974426184532,7.387090960636889,CRWD
2019-10-21,46.93000030517578,48.970001220703125,46.220001220703125,47.400001525878906,47.400001525878906,2404200,50.42399978637695,55.67000045776367,58.02950019836426,72.50800048828125,,,30.35021286660496,-5.815343408413575,-5.009930270144936,-0.8054131382686389,69.58598519987545,58.02950019836426,46.473015196853076,2.6963777156200592,4.029389525154601,CRWD
2019-10-22,47.25,48.47999954223633,44.58100128173828,46.20000076293945,46.20000076293945,2695600,48.62200012207031,53.760000228881836,57.21350021362305,71.57180046081542,,,29.33215587455668,-6.074219818631313,-5.222788179842212,-0.8514316387891014,69.65710959966428,57.21350021362305,44.76989082758182,4.655526793749545,3.049000650662675,CRWD
2019-10-23,47.0,50.43000030517578,46.029998779296875,47.869998931884766,47.869998931884766,3686100,47.79000015258789,52.238999938964845,56.5060001373291,70.53620040893554,,,32.714746187089155,-6.074602111522722,-5.393150966178314,-0.6814511453444085,69.37770955921759,56.5060001373291,43.63429071544062,8.188180738062266,5.180028415810612,CRWD
2019-10-24,48.599998474121094,52.18000030517578,48.11000061035156,51.84000015258789,51.84000015258789,2046800,48.07000045776367,51.28199996948242,56.18300018310547,69.69260047912597,,,40.059952062871155,-5.688980139782998,-5.452316800899251,-0.2366633388837478,69.1820083059344,56.18300018310547,43.18399206027654,16.145810078999194,9.66317253693699,CRWD
2019-10-25,50.880001068115234,52.06999969482422,49.40999984741211,50.11000061035156,50.11000061035156,1528300,48.684000396728514,50.265999984741214,56.01550025939942,68.82160041809082,,,38.1076959100313,-5.460028642333036,-5.453859169186008,-0.006169473147028093,69.23500497951316,56.01550025939942,42.79599553928567,21.72515701163738,15.353049276232936,CRWD
2019-10-28,50.2599983215332,51.3120002746582,47.709999084472656,47.95000076293945,47.95000076293945,2758200,48.794000244140626,49.609000015258786,55.49750022888183,67.85960037231445,,,35.7641842725182,-5.390735819995328,-5.441234499347872,0.05049867935254415,69.12245961494223,55.49750022888183,41.872540842821444,22.500424111001923,20.12379706721282,CRWD
